department_name,crew_code,employee_name,status,employee_num,role,seniority_date,supervisor_name,supervisor_num
Shipping,AFT,Avis D'Adamo,Active,68-3508265,Worker,11/11/2006,Brear Hufton,65-8091369
Shipping,AFT,Maribel Bridat,Active,68-6624765,Worker,09/10/2003,Cooper Beloe,97-1150332
Shipping,AFT,Teodoor Courtin,Active,70-9758417,Worker,10/25/2011,Brear Hufton,65-8091369
Shipping,AFT,Phillip Pascow,Active,74-3728840,Worker,07/22/2008,Forrester Bryceson,11-0783484
Shipping,AFT,Jarid Woolacott,Active,78-8698313,Worker,06/30/2011,Forrester Bryceson,11-0783484
Shipping,AFT,Stephenie Witherop,Active,82-4581567,Worker,07/24/2004,Cooper Beloe,97-1150332
Shipping,AFT,Herb Raye,Active,98-2129287,Worker,02/22/2008,Cooper Beloe,97-1150332
Shipping,EVN,Madeline Dunton,Active,09-0394883,Manager,12/19/2015,,
Shipping,EVN,Heinrick Greggor,Active,10-2080681,Supervisor,10/01/2009,Madeline Dunton,09-0394883
Shipping,EVN,Hulda Clarycott,Active,17-0471439,Supervisor,01/07/2009,Madeline Dunton,09-0394883
Shipping,EVN,Kathie Lankford,Active,34-5862608,Supervisor,08/07/2015,Madeline Dunton,09-0394883
Shipping,EVN,Thorvald Keenor,Active,02-0384518,Worker,04/29/2013,Heinrick Greggor,10-2080681
Shipping,EVN,Hobart Toopin,Active,02-9829375,Worker,11/02/2010,Hulda Clarycott,17-0471439
Shipping,EVN,Valentijn Bisacre,Active,11-8671048,Worker,08/07/2012,Heinrick Greggor,10-2080681
Shipping,EVN,Justinn Abrehart,Active,12-6339218,Worker,05/28/2007,Kathie Lankford,34-5862608
Shipping,EVN,Arlen Pound,Active,13-9661959,Worker,10/31/2014,Heinrick Greggor,10-2080681
Shipping,EVN,Langston Cridlon,Active,16-3546119,Worker,07/24/2010,Heinrick Greggor,10-2080681
Shipping,EVN,Jason Crottagh,Active,19-0209063,Worker,04/10/2007,Hulda Clarycott,17-0471439
Shipping,EVN,Laurence Le Franc,Active,21-0832313,Worker,05/09/2009,Hulda Clarycott,17-0471439
Shipping,EVN,Rossie Russ,Active,23-1081923,Worker,12/09/2003,Hulda Clarycott,17-0471439
Shipping,EVN,Ealasaid Float,Active,26-8406943,Worker,05/01/2016,Hulda Clarycott,17-0471439
Shipping,EVN,Pooh Hucquart,Active,27-1460094,Worker,03/19/2007,Kathie Lankford,34-5862608
Shipping,EVN,Jamal Gilks,Active,27-7002977,Worker,03/19/2008,Kathie Lankford,34-5862608
Shipping,EVN,Cecily Fenner,Active,28-2033683,Worker,11/28/2013,Kathie Lankford,34-5862608
Shipping,EVN,Cecilio Horsfield,Active,32-0269639,Worker,07/03/2003,Hulda Clarycott,17-0471439
Shipping,EVN,Peterus Smalls,Active,36-8522141,Worker,08/28/2012,Kathie Lankford,34-5862608
Shipping,EVN,Chantal Durning,Active,42-0454871,Worker,05/16/2003,Kathie Lankford,34-5862608
Shipping,EVN,Sterne Spandley,Active,42-9780120,Worker,12/15/2007,Kathie Lankford,34-5862608
Shipping,EVN,Yorker Kock,Active,44-0952513,Worker,10/05/2013,Kathie Lankford,34-5862608
Shipping,EVN,Tiertza Kewzick,Active,46-6145059,Worker,09/18/2012,Kathie Lankford,34-5862608
Shipping,EVN,Tabby Franzewitch,Active,47-4230725,Worker,07/04/2011,Hulda Clarycott,17-0471439
Shipping,EVN,Paquito Timmins,Active,50-5493705,Worker,09/28/2006,Kathie Lankford,34-5862608
Shipping,EVN,Olivie Haggarty,Active,54-1074890,Worker,06/29/2008,Hulda Clarycott,17-0471439
Shipping,EVN,Brit McConville,Active,54-6678928,Worker,10/13/2010,Heinrick Greggor,10-2080681
Shipping,EVN,Cookie Banner,Active,54-7119269,Worker,05/19/2006,Heinrick Greggor,10-2080681
Shipping,EVN,Ivor MacGilrewy,Active,67-7020375,Worker,07/27/2015,Hulda Clarycott,17-0471439
Shipping,EVN,Caria Miere,Active,69-4931508,Worker,07/26/2016,Kathie Lankford,34-5862608
Shipping,EVN,Dalia McCalum,Active,73-2917750,Worker,08/25/2007,Hulda Clarycott,17-0471439
Shipping,EVN,Vernon Vasiltsov,Active,76-7788974,Worker,07/16/2012,Kathie Lankford,34-5862608
Shipping,EVN,Gilberte Dayes,Active,86-5253102,Worker,12/31/2016,Hulda Clarycott,17-0471439
Shipping,EVN,Richmound Hugnot,Active,92-1399192,Worker,07/04/2005,Hulda Clarycott,17-0471439
